Ad_ID,Campaign_Name,Clicks,Impressions,"Cost,$",Leads,Conversions,Conversion Rate,"Sale_Amount,$",Ad_Date,Location,Device,Keyword
A1243,Corse,165.0,5980.0,248.41,17.0,3.0,1.8181818181818181,1803.0,2024-11-06,Rostow-am-Don,tablet,online data analytic
A1244,Corse,167.0,3202.0,214.87,26.0,6.0,3.592814371257485,1571.0,2024-11-12,Rostow-am-Don,desktop,data analitics online
A1245,Corse,111.0,5847.0,196.71,21.0,9.0,8.108108108108109,1445.0,2024-11-30,Rostow-am-Don,mobile,online data analytic
A1247,Corse,179.0,3185.0,236.74,29.0,5.0,2.793296089385475,1156.0,2024-11-11,Rostow-am-Don,desktop,data analytics course
A1248,Corse,166.0,5592.0,183.03,22.0,4.0,2.4096385542168677,1636.0,2024-11-22,Rostow-am-Don,tablet,online data analytic
A1249,Corse,90.0,5062.0,191.4,23.0,6.0,6.666666666666667,1775.0,2024-11-19,Rostow-am-Don,tablet,data analytics course
A1250,Corse,106.0,5830.0,241.9,29.0,10.0,9.433962264150944,1897.0,2024-11-02,Rostow-am-Don,desktop,data anaytics training
A1252,Corse,158.0,4780.0,247.2,23.0,9.0,5.69620253164557,1005.0,2024-11-24,Rostow-am-Don,desktop,learn data analytics
A1253,Corse,187.0,3800.0,241.0,16.0,8.0,4.27807486631016,1842.0,2024-11-09,Rostow-am-Don,mobile,analytics for data
A1254,Corse,95.0,4096.0,242.69,26.0,9.0,9.473684210526317,1550.0,2024-11-22,Rostow-am-Don,tablet,online data analytic
A1255,Corse,118.0,3562.0,231.5,12.0,3.0,2.5423728813559325,1856.0,2024-11-19,Rostow-am-Don,desktop,data analytics course
A1257,Corse,146.0,5411.0,201.76,28.0,7.0,4.794520547945205,1393.0,2024-11-14,Rostow-am-Don,desktop,data analitics online
A1258,Corse,101.0,4026.0,219.68,22.0,9.0,8.91089108910891,1149.0,2024-11-15,Rostow-am-Don,desktop,analytics for data
A1259,Corse,185.0,3716.0,218.23,27.0,7.0,3.783783783783784,1015.0,2024-11-03,Rostow-am-Don,desktop,online data analytic
A1260,Corse,147.0,5162.0,186.79,30.0,7.0,4.761904761904762,1733.0,2024-11-25,Rostow-am-Don,desktop,analytics for data
A1261,Corse,188.0,3859.0,211.83,30.0,9.0,4.787234042553192,1719.0,2024-11-28,Rostow-am-Don,mobile,online data analytic
A1262,Corse,122.0,3350.0,225.89,28.0,3.0,2.459016393442623,1509.0,2024-11-24,Rostow-am-Don,desktop,data analitics online
A1264,Corse,170.0,3124.0,234.92,17.0,3.0,1.7647058823529411,1232.0,2024-11-11,Rostow-am-Don,desktop,data anaytics training
A1265,Corse,114.0,5017.0,242.62,11.0,6.0,5.263157894736842,1303.0,2024-11-17,Rostow-am-Don,mobile,data analitics online
A1266,Corse,186.0,3424.0,201.81,27.0,3.0,1.6129032258064515,1337.0,2024-11-26,Rostow-am-Don,desktop,data anaytics training
A1267,Corse,120.0,4060.0,210.95,24.0,9.0,7.5,1376.0,2024-11-05,Rostow-am-Don,tablet,data analitics online
A1268,Corse,130.0,5688.0,212.05,21.0,5.0,3.8461538461538463,1454.0,2024-11-17,Rostow-am-Don,desktop,learn data analytics
A1269,Corse,178.0,5029.0,189.79,25.0,8.0,4.49438202247191,1510.0,2024-11-09,Rostow-am-Don,desktop,data anaytics training
A1270,Corse,196.0,5476.0,204.63,19.0,4.0,2.0408163265306123,1288.0,2024-11-26,Rostow-am-Don,desktop,data anaytics training
A1271,Corse,110.0,5000.0,197.89,18.0,3.0,2.727272727272727,1110.0,2024-11-12,Rostow-am-Don,desktop,online data analytic
A1272,Corse,95.0,4141.0,207.14,22.0,3.0,3.1578947368421053,1929.0,2024-11-11,Rostow-am-Don,tablet,learn data analytics
A1273,Corse,183.0,4791.0,232.97,27.0,5.0,2.73224043715847,1476.0,2024-11-21,Rostow-am-Don,desktop,data analitics online
A1274,Corse,100.0,4168.0,193.6,30.0,3.0,3.0,1692.0,2024-11-25,Rostow-am-Don,desktop,online data analytic
A1275,Corse,187.0,3741.0,226.11,27.0,10.0,5.347593582887701,1342.0,2024-11-14,Rostow-am-Don,tablet,learn data analytics
A1276,Corse,90.0,3577.0,233.54,24.0,5.0,5.555555555555555,1175.0,2024-11-14,Rostow-am-Don,tablet,analytics for data
A1278,Corse,129.0,3611.0,227.82,11.0,7.0,5.426356589147287,1250.0,2024-11-22,Rostow-am-Don,tablet,data anaytics training
A1279,Corse,120.0,3947.0,193.49,15.0,6.0,5.0,1305.0,2024-11-12,Rostow-am-Don,mobile,data anaytics training
A1280,Corse,82.0,4239.0,191.75,23.0,8.0,9.75609756097561,1062.0,2024-11-22,Rostow-am-Don,mobile,learn data analytics
A1281,Corse,145.0,5973.0,242.16,12.0,7.0,4.827586206896552,1508.0,2024-11-14,Rostow-am-Don,tablet,online data analytic
A1282,Corse,190.0,4525.0,188.85,10.0,5.0,2.631578947368421,1875.0,2024-11-01,Rostow-am-Don,tablet,data anaytics training
A1283,Corse,137.0,4395.0,241.58,24.0,4.0,2.9197080291970803,1512.0,2024-11-06,Rostow-am-Don,desktop,online data analytic
A1284,Corse,157.0,3047.0,222.66,19.0,3.0,1.910828025477707,1964.0,2024-11-01,Rostow-am-Don,mobile,data analitics online
A1285,Corse,105.0,5348.0,226.1,27.0,5.0,4.761904761904762,1003.0,2024-11-12,Rostow-am-Don,tablet,learn data analytics
A1286,Corse,149.0,3101.0,231.44,15.0,9.0,6.0402684563758395,1126.0,2024-11-06,Rostow-am-Don,tablet,data anaytics training
A1287,Corse,159.0,3693.0,187.09,24.0,6.0,3.7735849056603774,1256.0,2024-11-24,Rostow-am-Don,desktop,learn data analytics
A1290,Corse,98.0,4653.0,205.84,29.0,5.0,5.1020408163265305,1866.0,2024-11-02,Rostow-am-Don,mobile,data analitics online
A1291,Corse,86.0,3513.0,211.16,22.0,7.0,8.13953488372093,1917.0,2024-11-10,Rostow-am-Don,desktop,data analytics course
A1292,Corse,128.0,5772.0,235.54,20.0,10.0,7.8125,1215.0,2024-11-04,Rostow-am-Don,desktop,data anaytics training
A1293,Corse,105.0,5840.0,236.56,22.0,8.0,7.6190476190476195,1811.0,2024-11-24,Rostow-am-Don,tablet,data analytics course
A1295,Corse,89.0,5158.0,211.76,20.0,5.0,5.617977528089887,1119.0,2024-11-21,Rostow-am-Don,desktop,online data analytic
A1296,Corse,119.0,3489.0,194.36,14.0,3.0,2.5210084033613445,1633.0,2024-11-10,Rostow-am-Don,mobile,data analytics course
A1297,Corse,173.0,3977.0,229.82,30.0,5.0,2.8901734104046244,1584.0,2024-11-22,Rostow-am-Don,desktop,learn data analytics
A1298,Corse,95.0,3397.0,181.89,,7.0,7.368421052631578,1560.0,2024-11-27,Rostow-am-Don,tablet,data analytics course
A1299,Corse,112.0,5194.0,245.97,10.0,5.0,4.464285714285714,1016.0,2024-11-21,Rostow-am-Don,tablet,data anaytics training
A1300,Corse,134.0,3007.0,217.53,10.0,5.0,3.731343283582089,1371.0,2024-11-30,Rostow-am-Don,mobile,data anaytics training
A1301,Corse,113.0,5721.0,216.7,11.0,6.0,5.3097345132743365,1743.0,2024-11-17,Rostow-am-Don,desktop,data anaytics training
A1302,Corse,157.0,3546.0,189.11,16.0,5.0,3.1847133757961785,1333.0,2024-11-28,Rostow-am-Don,mobile,data analitics online
A1303,Corse,105.0,3670.0,245.85,24.0,9.0,8.571428571428571,1653.0,2024-11-24,Rostow-am-Don,tablet,data analytics course
A1306,Corse,136.0,5782.0,189.65,23.0,6.0,4.411764705882353,1951.0,2024-11-11,Rostow-am-Don,tablet,data anaytics training
A1307,Corse,192.0,4339.0,245.57,24.0,8.0,4.166666666666666,1284.0,2024-11-18,Rostow-am-Don,mobile,learn data analytics
A1309,Corse,164.0,5662.0,186.41,11.0,9.0,5.487804878048781,1020.0,2024-11-17,Rostow-am-Don,tablet,data analytics course
A1310,Corse,192.0,5130.0,184.63,19.0,4.0,2.083333333333333,1087.0,2024-11-07,Rostow-am-Don,desktop,data analytics course
A1311,Corse,139.0,4608.0,224.99,12.0,8.0,5.755395683453238,1095.0,2024-11-12,Rostow-am-Don,desktop,data anaytics training
A1312,Corse,199.0,5290.0,218.55,20.0,7.0,3.5175879396984926,1234.0,2024-11-30,Rostow-am-Don,tablet,learn data analytics
A1313,Corse,82.0,4961.0,220.29,27.0,7.0,8.536585365853659,1149.0,2024-11-02,Rostow-am-Don,tablet,data analytics course
A1314,Corse,175.0,4347.0,242.06,17.0,3.0,1.7142857142857144,1617.0,2024-11-22,Rostow-am-Don,desktop,data anaytics training
A1315,Corse,181.0,5664.0,204.74,22.0,5.0,2.7624309392265194,1719.0,2024-11-22,Rostow-am-Don,desktop,data analytics course
A1316,Corse,146.0,3757.0,192.59,25.0,9.0,6.164383561643835,1169.0,2024-11-09,Rostow-am-Don,desktop,online data analytic
A1317,Corse,192.0,4225.0,242.0,24.0,6.0,3.125,1032.0,2024-11-01,Rostow-am-Don,mobile,data analitics online
A1318,Corse,149.0,3410.0,181.12,20.0,4.0,2.684563758389262,1806.0,2024-11-17,Rostow-am-Don,desktop,learn data analytics
A1319,Corse,93.0,3934.0,226.84,20.0,6.0,6.451612903225806,1964.0,2024-11-18,Rostow-am-Don,mobile,data analitics online
A1320,Corse,182.0,3384.0,187.67,18.0,8.0,4.395604395604396,1769.0,2024-11-01,Rostow-am-Don,desktop,analytics for data
A1321,Corse,99.0,3842.0,246.3,23.0,8.0,8.080808080808081,1452.0,2024-11-10,Rostow-am-Don,tablet,online data analytic
A1323,Corse,193.0,5786.0,201.51,16.0,10.0,5.181347150259067,1617.0,2024-11-05,Rostow-am-Don,tablet,data anaytics training
A1324,Corse,107.0,4423.0,239.47,25.0,9.0,8.411214953271028,1370.0,2024-11-23,Rostow-am-Don,desktop,analytics for data
A1325,Corse,131.0,4228.0,230.18,16.0,9.0,6.870229007633588,1393.0,2024-11-07,Rostow-am-Don,desktop,data anaytics training
A1326,Corse,139.0,5120.0,199.3,24.0,5.0,3.597122302158273,1835.0,2024-11-23,Rostow-am-Don,mobile,data analytics course
A1327,Corse,141.0,3600.0,227.54,20.0,6.0,4.25531914893617,1367.0,2024-11-07,Rostow-am-Don,desktop,learn data analytics
A1329,Corse,96.0,5771.0,213.98,30.0,3.0,3.125,1130.0,2024-11-30,Rostow-am-Don,mobile,analytics for data
A1331,Corse,187.0,3115.0,184.61,12.0,3.0,1.6042780748663104,1324.0,2024-11-30,Rostow-am-Don,mobile,learn data analytics
A1332,Corse,153.0,5886.0,218.33,29.0,3.0,1.9607843137254901,1424.0,2024-11-20,Rostow-am-Don,mobile,analytics for data
A1334,Corse,151.0,4357.0,238.69,28.0,9.0,5.960264900662252,1447.0,2024-11-13,Rostow-am-Don,tablet,analytics for data
A1335,Corse,116.0,4519.0,184.29,23.0,7.0,6.0344827586206895,1070.0,2024-11-12,Rostow-am-Don,desktop,data anaytics training
A1336,Corse,145.0,5612.0,207.34,22.0,4.0,2.7586206896551726,1689.0,2024-11-12,Rostow-am-Don,desktop,learn data analytics
A1337,Corse,90.0,3251.0,198.69,12.0,7.0,7.777777777777778,1044.0,2024-11-30,Rostow-am-Don,mobile,learn data analytics
A1338,Corse,133.0,3360.0,203.78,13.0,9.0,6.7669172932330826,1654.0,2024-11-14,Rostow-am-Don,mobile,online data analytic
A1339,Corse,135.0,5891.0,245.69,21.0,6.0,4.444444444444445,1947.0,2024-11-05,Rostow-am-Don,mobile,learn data analytics
A1341,Corse,100.0,4928.0,186.68,22.0,10.0,10.0,1071.0,2024-11-23,Rostow-am-Don,mobile,analytics for data
A1342,Corse,138.0,4049.0,182.66,20.0,7.0,5.072463768115942,1292.0,2024-11-20,Rostow-am-Don,mobile,online data analytic
A1343,Corse,109.0,4114.0,243.33,18.0,6.0,5.5045871559633035,1456.0,2024-11-25,Rostow-am-Don,tablet,learn data analytics
A1344,Corse,124.0,3947.0,198.11,11.0,4.0,3.225806451612903,1308.0,2024-11-26,Rostow-am-Don,mobile,data analytics course
A1346,Corse,197.0,5365.0,208.86,14.0,4.0,2.030456852791878,1106.0,2024-11-01,Rostow-am-Don,tablet,data anaytics training
A1347,Corse,114.0,5213.0,224.65,26.0,4.0,3.508771929824561,1218.0,2024-11-29,Rostow-am-Don,tablet,online data analytic
A1348,Corse,117.0,3951.0,212.02,16.0,5.0,4.273504273504273,1949.0,2024-11-10,Rostow-am-Don,desktop,data anaytics training
A1349,Corse,198.0,3405.0,224.9,13.0,10.0,5.05050505050505,1631.0,2024-11-14,Rostow-am-Don,tablet,online data analytic
A1350,Corse,160.0,5367.0,208.47,20.0,8.0,5.0,1853.0,2024-11-15,Rostow-am-Don,tablet,data analytics course
A1351,Corse,137.0,3602.0,194.55,23.0,5.0,3.64963503649635,1580.0,2024-11-02,Rostow-am-Don,tablet,data analytics course
A1352,Corse,163.0,3917.0,209.01,10.0,3.0,1.8404907975460123,1823.0,2024-11-17,Rostow-am-Don,tablet,data anaytics training
A1354,Corse,194.0,5019.0,227.67,28.0,7.0,3.608247422680412,1019.0,2024-11-22,Rostow-am-Don,mobile,learn data analytics
A1355,Corse,177.0,3569.0,190.31,13.0,8.0,4.519774011299435,1403.0,2024-11-25,Rostow-am-Don,mobile,online data analytic
A1356,Corse,113.0,3420.0,223.48,22.0,10.0,8.849557522123893,1138.0,2024-11-23,Rostow-am-Don,mobile,online data analytic
A1357,Corse,133.0,3064.0,221.8,22.0,5.0,3.7593984962406015,1538.0,2024-11-11,Rostow-am-Don,mobile,learn data analytics
A1358,Corse,118.0,3730.0,207.5,25.0,8.0,6.779661016949152,1011.0,2024-11-12,Rostow-am-Don,mobile,data anaytics training
A1359,Corse,109.0,5852.0,235.44,20.0,5.0,4.587155963302752,1946.0,2024-11-14,Rostow-am-Don,desktop,analytics for data
A1360,Corse,109.0,4011.0,184.51,13.0,6.0,5.5045871559633035,1375.0,2024-11-23,Rostow-am-Don,desktop,data analitics online
A1361,Corse,128.0,4636.0,243.83,20.0,10.0,7.8125,1941.0,2024-11-02,Rostow-am-Don,mobile,data anaytics training
A1363,Corse,89.0,5872.0,198.32,14.0,6.0,6.741573033707865,1553.0,2024-11-20,Rostow-am-Don,mobile,online data analytic
A1364,Corse,157.0,5762.0,248.1,26.0,4.0,2.547770700636943,1999.0,2024-11-05,Rostow-am-Don,tablet,data analitics online
A1365,Corse,88.0,3396.0,193.79,19.0,5.0,5.681818181818182,1860.0,2024-11-18,Rostow-am-Don,mobile,online data analytic
A1366,Corse,130.0,3092.0,211.39,28.0,7.0,5.384615384615385,1031.0,2024-11-24,Rostow-am-Don,tablet,data analytics course
A1367,Corse,194.0,4240.0,213.45,18.0,4.0,2.0618556701030926,1890.0,2024-11-23,Rostow-am-Don,tablet,data analitics online
A1368,Corse,180.0,4297.0,200.04,24.0,5.0,2.7777777777777777,1050.0,2024-11-18,Rostow-am-Don,mobile,data analytics course
A1372,Corse,118.0,4845.0,190.25,11.0,3.0,2.5423728813559325,1446.0,2024-11-18,Rostow-am-Don,desktop,analytics for data
A1373,Corse,101.0,4883.0,237.89,11.0,6.0,5.9405940594059405,1368.0,2024-11-14,Rostow-am-Don,desktop,analytics for data
A1374,Corse,120.0,4618.0,200.91,18.0,7.0,5.833333333333333,1775.0,2024-11-02,Rostow-am-Don,tablet,data analitics online
A1375,Corse,194.0,3941.0,240.35,27.0,10.0,5.154639175257731,1373.0,2024-11-11,Rostow-am-Don,desktop,data analytics course
A1376,Corse,135.0,5096.0,230.32,14.0,4.0,2.9629629629629632,1478.0,2024-11-18,Rostow-am-Don,mobile,data anaytics training
A1377,Corse,190.0,5537.0,188.98,20.0,4.0,2.1052631578947367,1989.0,2024-11-04,Rostow-am-Don,tablet,learn data analytics
A1378,Corse,198.0,4208.0,180.06,19.0,8.0,4.040404040404041,1462.0,2024-11-08,Rostow-am-Don,mobile,data anaytics training
A1379,Corse,87.0,5358.0,236.57,19.0,5.0,5.747126436781609,1141.0,2024-11-02,Rostow-am-Don,tablet,learn data analytics
A1380,Corse,106.0,5583.0,218.81,13.0,3.0,2.8301886792452833,1049.0,2024-11-15,Rostow-am-Don,desktop,data analytics course
A1381,Corse,169.0,3069.0,227.7,12.0,5.0,2.9585798816568047,1063.0,2024-11-28,Rostow-am-Don,mobile,data analytics course
A1382,Corse,195.0,3738.0,202.08,18.0,7.0,3.5897435897435894,1647.0,2024-11-16,Rostow-am-Don,tablet,online data analytic
A1383,Corse,161.0,4852.0,235.1,10.0,8.0,4.968944099378882,1738.0,2024-11-24,Rostow-am-Don,desktop,online data analytic
A1384,Corse,195.0,5120.0,249.6,26.0,3.0,1.5384615384615385,1571.0,2024-11-04,Rostow-am-Don,mobile,data anaytics training
A1385,Corse,111.0,3550.0,231.81,10.0,9.0,8.108108108108109,1462.0,2024-11-26,Rostow-am-Don,mobile,data anaytics training
A1386,Corse,124.0,5618.0,205.95,25.0,7.0,5.64516129032258,1374.0,2024-11-19,Rostow-am-Don,mobile,data analytics course
A1387,Corse,89.0,4700.0,219.95,28.0,6.0,6.741573033707865,1493.0,2024-11-19,Rostow-am-Don,mobile,data analytics course
A1388,Corse,122.0,5874.0,201.04,10.0,7.0,5.737704918032787,1352.0,2024-11-30,Rostow-am-Don,desktop,data analytics course
A1389,Corse,177.0,5965.0,199.7,28.0,3.0,1.694915254237288,1090.0,2024-11-13,Rostow-am-Don,mobile,data analitics online
A1390,Corse,163.0,5774.0,221.61,29.0,9.0,5.521472392638037,1396.0,2024-11-08,Rostow-am-Don,desktop,learn data analytics
A1391,Corse,124.0,4079.0,189.07,18.0,3.0,2.4193548387096775,1430.0,2024-11-23,Rostow-am-Don,desktop,data analytics course
A1392,Corse,105.0,3670.0,218.45,25.0,6.0,5.714285714285714,1650.0,2024-11-22,Rostow-am-Don,desktop,online data analytic
A1395,Corse,96.0,3761.0,196.45,10.0,5.0,5.208333333333334,1518.0,2024-11-30,Rostow-am-Don,tablet,online data analytic
A1396,Corse,135.0,4505.0,214.64,17.0,9.0,6.666666666666667,1500.0,2024-11-06,Rostow-am-Don,mobile,online data analytic
A1400,Corse,86.0,3555.0,225.23,11.0,6.0,6.976744186046512,1193.0,2024-11-11,Rostow-am-Don,desktop,data anaytics training
A1401,Corse,89.0,3760.0,218.69,21.0,9.0,10.112359550561797,1474.0,2024-11-25,Rostow-am-Don,desktop,learn data analytics
A1402,Corse,118.0,3596.0,236.66,29.0,9.0,7.627118644067797,1154.0,2024-11-23,Rostow-am-Don,tablet,data analytics course
A1404,Corse,95.0,5386.0,184.96,23.0,8.0,8.421052631578947,1045.0,2024-11-20,Rostow-am-Don,desktop,online data analytic
A1405,Corse,144.0,5381.0,199.43,10.0,10.0,6.944444444444445,1085.0,2024-11-09,Rostow-am-Don,desktop,data anaytics training
A1406,Corse,107.0,5536.0,238.75,15.0,3.0,2.803738317757009,1822.0,2024-11-17,Rostow-am-Don,mobile,analytics for data
A1407,Corse,146.0,3165.0,211.09,16.0,7.0,4.794520547945205,1706.0,2024-11-08,Rostow-am-Don,mobile,learn data analytics
A1408,Corse,114.0,5217.0,247.94,11.0,10.0,8.771929824561402,1876.0,2024-11-18,Rostow-am-Don,desktop,data analitics online
A1409,Corse,162.0,4301.0,223.77,21.0,7.0,4.320987654320987,1066.0,2024-11-20,Rostow-am-Don,mobile,learn data analytics
A1410,Corse,95.0,5971.0,214.57,29.0,10.0,10.526315789473683,1539.0,2024-11-16,Rostow-am-Don,mobile,analytics for data
A1411,Corse,163.0,5160.0,184.84,19.0,4.0,2.4539877300613497,1773.0,2024-11-23,Rostow-am-Don,desktop,data analytics course
A1412,Corse,148.0,5947.0,212.38,12.0,4.0,2.7027027027027026,1294.0,2024-11-24,Rostow-am-Don,mobile,online data analytic
A1413,Corse,156.0,4150.0,223.17,20.0,10.0,6.41025641025641,1940.0,2024-11-14,Rostow-am-Don,tablet,learn data analytics
A1415,Corse,124.0,5956.0,201.44,12.0,9.0,7.258064516129033,1598.0,2024-11-24,Rostow-am-Don,tablet,data analitics online
A1417,Corse,140.0,3822.0,241.68,30.0,10.0,7.142857142857142,1138.0,2024-11-19,Rostow-am-Don,tablet,data analytics course
A1418,Corse,81.0,3147.0,232.2,30.0,9.0,11.11111111111111,1066.0,2024-11-29,Rostow-am-Don,mobile,data analytics course
A1419,Corse,165.0,4613.0,246.72,19.0,3.0,1.8181818181818181,1055.0,2024-11-11,Rostow-am-Don,tablet,data anaytics training
A1420,Corse,193.0,4919.0,247.24,19.0,4.0,2.072538860103627,1933.0,2024-11-25,Rostow-am-Don,desktop,data analitics online
A1421,Corse,149.0,5205.0,218.42,20.0,4.0,2.684563758389262,1070.0,2024-11-28,Rostow-am-Don,mobile,online data analytic
A1422,Corse,81.0,3497.0,226.66,11.0,6.0,7.4074074074074066,1047.0,2024-11-19,Rostow-am-Don,mobile,data analitics online
A1423,Corse,153.0,4057.0,197.54,23.0,5.0,3.2679738562091507,1926.0,2024-11-22,Rostow-am-Don,tablet,data analitics online
A1424,Corse,127.0,5018.0,194.25,17.0,8.0,6.299212598425196,1350.0,2024-11-21,Rostow-am-Don,mobile,data analitics online
A1425,Corse,99.0,4012.0,220.76,14.0,4.0,4.040404040404041,1698.0,2024-11-12,Rostow-am-Don,tablet,data anaytics training
A1426,Corse,104.0,3013.0,204.07,12.0,3.0,2.8846153846153846,1016.0,2024-11-20,Rostow-am-Don,mobile,learn data analytics
A1427,Corse,118.0,3824.0,184.8,16.0,5.0,4.23728813559322,1818.0,2024-11-19,Rostow-am-Don,desktop,learn data analytics
A1428,Corse,148.0,5000.0,224.41,11.0,3.0,2.027027027027027,1491.0,2024-11-30,Rostow-am-Don,mobile,online data analytic
A1429,Corse,88.0,3804.0,249.2,10.0,8.0,9.090909090909092,1044.0,2024-11-09,Rostow-am-Don,tablet,data anaytics training
A1430,Corse,142.0,3791.0,207.86,23.0,4.0,2.8169014084507045,1073.0,2024-11-20,Rostow-am-Don,tablet,data analitics online
A1431,Corse,127.0,5198.0,242.56,26.0,6.0,4.724409448818897,1872.0,2024-11-16,Rostow-am-Don,tablet,learn data analytics
A1432,Corse,117.0,5329.0,212.49,14.0,5.0,4.273504273504273,1888.0,2024-11-03,Rostow-am-Don,mobile,data analytics course
A1433,Corse,125.0,5435.0,202.65,25.0,5.0,4.0,1767.0,2024-11-23,Rostow-am-Don,desktop,online data analytic
A1434,Corse,92.0,4977.0,209.78,26.0,3.0,3.260869565217391,1834.0,2024-11-12,Rostow-am-Don,tablet,learn data analytics
A1435,Corse,112.0,3850.0,233.52,14.0,8.0,7.142857142857142,1760.0,2024-11-22,Rostow-am-Don,desktop,data analytics course
A1436,Corse,144.0,5976.0,197.65,13.0,9.0,6.25,1743.0,2024-11-22,Rostow-am-Don,mobile,data analytics course
A1437,Corse,103.0,4693.0,218.67,14.0,10.0,9.70873786407767,1390.0,2024-11-09,Rostow-am-Don,mobile,learn data analytics
A1438,Corse,117.0,4367.0,233.27,24.0,3.0,2.564102564102564,1238.0,2024-11-24,Rostow-am-Don,tablet,learn data analytics
A1439,Corse,100.0,5481.0,180.72,14.0,7.0,7.000000000000001,1185.0,2024-11-02,Rostow-am-Don,desktop,analytics for data
A1440,Corse,179.0,4109.0,191.84,19.0,4.0,2.2346368715083798,1961.0,2024-11-02,Rostow-am-Don,tablet,online data analytic
A1441,Corse,180.0,3887.0,186.26,18.0,6.0,3.3333333333333335,1048.0,2024-11-05,Rostow-am-Don,desktop,data analytics course
A1442,Corse,146.0,4633.0,186.07,26.0,3.0,2.054794520547945,1053.0,2024-11-25,Rostow-am-Don,desktop,data anaytics training
A1443,Corse,124.0,5353.0,239.69,13.0,4.0,3.225806451612903,1493.0,2024-11-19,Rostow-am-Don,desktop,learn data analytics
A1444,Corse,169.0,5380.0,199.66,27.0,6.0,3.5502958579881656,1059.0,2024-11-03,Rostow-am-Don,desktop,data anaytics training
A1445,Corse,91.0,5104.0,211.85,29.0,9.0,9.89010989010989,1309.0,2024-11-16,Rostow-am-Don,tablet,data analytics course
A1447,Corse,115.0,4345.0,229.71,15.0,4.0,3.4782608695652173,1467.0,2024-11-26,Rostow-am-Don,mobile,data analytics course
A1448,Corse,123.0,3527.0,239.31,21.0,3.0,2.4390243902439024,1536.0,2024-11-04,Rostow-am-Don,tablet,analytics for data
A1449,Corse,101.0,3330.0,209.8,19.0,10.0,9.900990099009901,1296.0,2024-11-14,Rostow-am-Don,mobile,data anaytics training
A1450,Corse,141.0,3913.0,245.32,21.0,3.0,2.127659574468085,1904.0,2024-11-15,Rostow-am-Don,desktop,analytics for data
A1452,Corse,105.0,3008.0,206.91,21.0,4.0,3.8095238095238098,1009.0,2024-11-10,Rostow-am-Don,desktop,online data analytic
A1453,Corse,178.0,5318.0,207.05,18.0,4.0,2.247191011235955,1421.0,2024-11-20,Rostow-am-Don,desktop,data analitics online
