Ad_ID,Campaign_Name,Clicks,Impressions,"Cost,$",Leads,Conversions,Conversion Rate,"Sale_Amount,$",Ad_Date,Location,Device,Keyword,CPM,CTR,CPC,CPS,ROI%
A1155,Corse,89.0,3408.0,214.78,25.0,9.0,10.112359550561797,1898.0,2024-11-15,Rostow-am-Don,mobile,data analytics course,63.02230046948357,2.61150234741784,2.413258426966292,23.864444444444445,783.6949436632833
A1156,Corse,155.0,4422.0,183.96,14.0,8.0,5.161290322580645,1143.0,2024-11-15,Rostow-am-Don,mobile,analytics for data,41.601085481682496,3.505201266395296,1.1868387096774193,22.995,521.3307240704501
A1157,Corse,123.0,3097.0,190.55,20.0,8.0,6.504065040650407,1640.0,2024-11-22,Rostow-am-Don,tablet,data analytics course,61.52728446884082,3.9715854052308686,1.5491869918699188,23.81875,760.6664917344528
A1158,Corse,102.0,3621.0,244.82,10.0,5.0,4.901960784313726,1375.0,2024-11-12,Rostow-am-Don,mobile,learn data analytics,67.6111571389119,2.8169014084507045,2.4001960784313723,48.964,461.6371211502329
A1159,Corse,150.0,4806.0,244.53,15.0,9.0,6.0,1602.0,2024-11-07,Rostow-am-Don,mobile,data analitics online,50.88014981273408,3.1210986267166043,1.6302,27.17,555.1343393448657
A1161,Corse,143.0,3901.0,191.38,29.0,4.0,2.797202797202797,1786.0,2024-11-24,Rostow-am-Don,mobile,learn data analytics,49.059215585747246,3.665726736734171,1.3383216783216783,47.845,833.2218622635594
A1162,Corse,178.0,4673.0,222.46,29.0,6.0,3.3707865168539324,1219.0,2024-11-04,Rostow-am-Don,tablet,online data analytic,47.60539268136101,3.8091161994436122,1.2497752808988765,37.07666666666667,447.96367886361594
A1163,Corse,152.0,3542.0,208.96,13.0,9.0,5.921052631578947,1735.0,2024-11-13,Rostow-am-Don,desktop,data analytics course,58.99491812535291,4.291360813099943,1.3747368421052633,23.21777777777778,730.3024502297089
A1164,Corse,139.0,4347.0,238.19,26.0,5.0,3.597122302158273,1384.0,2024-11-13,Rostow-am-Don,tablet,analytics for data,54.7941108810674,3.1976075454336326,1.7135971223021582,47.638,481.04874260044494
A1165,Corse,175.0,5014.0,247.24,25.0,7.0,4.0,1499.0,2024-11-15,Rostow-am-Don,mobile,learn data analytics,49.30993218986837,3.490227363382529,1.4128,35.32,506.29348001941435
A1166,Corse,92.0,4185.0,218.46,21.0,9.0,9.782608695652174,1567.0,2024-11-03,Rostow-am-Don,mobile,data analitics online,52.20071684587814,2.198327359617682,2.3745652173913046,24.273333333333333,617.2937837590405
A1168,Corse,86.0,5124.0,183.71,13.0,10.0,11.627906976744184,1137.0,2024-11-20,Rostow-am-Don,mobile,data anaytics training,35.8528493364559,1.678376268540203,2.1361627906976746,18.371000000000002,518.9102389635839
A1169,Corse,117.0,4162.0,238.08,28.0,10.0,8.547008547008547,1186.0,2024-11-22,Rostow-am-Don,mobile,online data analytic,57.20326765977896,2.811148486304661,2.034871794871795,23.808,398.1518817204301
A1170,Corse,146.0,4330.0,191.9,20.0,3.0,2.054794520547945,1748.0,2024-11-09,Rostow-am-Don,mobile,online data analytic,44.31870669745958,3.3718244803695154,1.3143835616438357,63.96666666666667,810.8910891089108
A1172,Corse,195.0,3483.0,213.99,27.0,7.0,3.589743589743589,1796.0,2024-11-23,Rostow-am-Don,desktop,learn data analytics,61.438415159345396,5.598621877691645,1.0973846153846154,30.57,739.291555680172
A1173,Corse,170.0,4519.0,240.63,22.0,7.0,4.117647058823529,1012.0,2024-11-27,Rostow-am-Don,mobile,analytics for data,53.248506306705025,3.761894224385926,1.415470588235294,34.37571428571429,320.56268960644974
A1174,Corse,97.0,3605.0,240.29,21.0,7.0,7.216494845360824,1682.0,2024-11-10,Rostow-am-Don,desktop,data analitics online,66.65464632454923,2.690707350901526,2.4772164948453606,34.32714285714285,599.9875150859378
A1175,Corse,159.0,5076.0,204.97,15.0,10.0,6.289308176100629,1638.0,2024-11-17,Rostow-am-Don,tablet,data analytics course,40.38022064617809,3.1323877068557917,1.2891194968553459,20.497,699.1413377567449
A1176,Corse,131.0,5352.0,225.86,24.0,10.0,7.633587786259542,1961.0,2024-11-20,Rostow-am-Don,mobile,online data analytic,42.201046337817644,2.4476831091180866,1.7241221374045803,22.586000000000002,768.2369609492605
A1177,Corse,108.0,5503.0,185.26,11.0,7.0,6.481481481481481,1921.0,2024-11-06,Rostow-am-Don,mobile,data analitics online,33.665273487188806,1.9625658731600943,1.7153703703703702,26.465714285714284,936.9210838821116
A1178,Corse,93.0,4308.0,209.83,19.0,9.0,9.67741935483871,1694.0,2024-11-20,Rostow-am-Don,mobile,data analytics course,48.707056638811515,2.1587743732590527,2.256236559139785,23.314444444444447,707.3202115998665
A1180,Corse,81.0,5615.0,193.14,30.0,6.0,7.4074074074074066,1255.0,2024-11-28,Rostow-am-Don,mobile,analytics for data,34.39715048975957,1.4425645592163847,2.384444444444444,32.19,549.7877187532362
A1181,Corse,160.0,4743.0,206.22,23.0,10.0,6.25,1825.0,2024-11-20,Rostow-am-Don,mobile,learn data analytics,43.478810879190384,3.373392367699768,1.288875,20.622,784.9772088061294
A1182,Corse,186.0,3337.0,183.58,16.0,8.0,4.301075268817205,1045.0,2024-11-30,Rostow-am-Don,desktop,online data analytic,55.01348516631706,5.573868744381181,0.986989247311828,22.9475,469.2341213639829
A1183,Corse,105.0,3234.0,238.8,27.0,10.0,9.523809523809524,1248.0,2024-11-06,Rostow-am-Don,desktop,online data analytic,73.8404452690167,3.2467532467532463,2.2742857142857145,23.880000000000003,422.6130653266332
A1184,Corse,131.0,3913.0,203.69,14.0,10.0,7.633587786259542,1079.0,2024-11-25,Rostow-am-Don,desktop,data anaytics training,52.05468949654996,3.347814975721952,1.5548854961832062,20.369,429.72654524031617
A1185,Corse,129.0,3208.0,204.2,18.0,8.0,6.2015503875969,1456.0,2024-11-29,Rostow-am-Don,desktop,learn data analytics,63.65336658354115,4.021197007481296,1.5829457364341084,25.525,613.026444662096
A1186,Corse,187.0,5972.0,220.64,30.0,7.0,3.7433155080213902,1980.0,2024-11-14,Rostow-am-Don,desktop,data analytics course,36.94574681848626,3.131279303415941,1.1798930481283423,31.52,797.3894126178391
A1187,Corse,167.0,3662.0,235.43,10.0,7.0,4.191616766467066,1684.0,2024-11-25,Rostow-am-Don,mobile,data anaytics training,64.29000546149645,4.560349535772802,1.4097604790419163,33.63285714285714,615.286921802659
A1188,Corse,140.0,3359.0,182.13,29.0,7.0,5.0,1973.0,2024-11-28,Rostow-am-Don,desktop,data analitics online,54.22149449240845,4.167907115212861,1.3009285714285714,26.018571428571427,983.2921539559654
A1189,Corse,198.0,3700.0,220.67,14.0,5.0,2.525252525252525,1531.0,2024-11-10,Rostow-am-Don,mobile,analytics for data,59.640540540540535,5.351351351351352,1.1144949494949494,44.134,593.796166221054
A1190,Corse,196.0,3835.0,218.07,10.0,9.0,4.591836734693878,1871.0,2024-11-04,Rostow-am-Don,tablet,online data analytic,56.86310299869621,5.110821382007822,1.1126020408163264,24.23,757.9813821250058
A1191,Corse,140.0,5638.0,208.02,22.0,5.0,3.571428571428571,1652.0,2024-11-18,Rostow-am-Don,desktop,data anaytics training,36.89606243348705,2.483150053210358,1.485857142857143,41.604,694.1544082299779
A1192,Corse,157.0,5825.0,230.6,16.0,3.0,1.910828025477707,1041.0,2024-11-16,Rostow-am-Don,desktop,data anaytics training,39.587982832618025,2.6952789699570814,1.4687898089171973,76.86666666666666,351.43104943625326
A1193,Corse,91.0,5428.0,248.38,11.0,3.0,3.296703296703297,1835.0,2024-11-22,Rostow-am-Don,tablet,learn data analytics,45.759027266028,1.6764922623434046,2.7294505494505494,82.79333333333334,638.7873419760044
A1194,Corse,140.0,3571.0,238.12,21.0,9.0,6.428571428571428,1762.0,2024-11-16,Rostow-am-Don,desktop,learn data analytics,66.68160179221506,3.9204704564547748,1.7008571428571428,26.45777777777778,639.9630438434403
A1195,Corse,154.0,3638.0,182.17,11.0,8.0,5.194805194805195,1413.0,2024-11-04,Rostow-am-Don,mobile,online data analytic,50.07421660252886,4.233095107201759,1.182922077922078,22.77125,675.6491189548224
A1196,Corse,133.0,4505.0,200.52,23.0,3.0,2.255639097744361,1562.0,2024-11-26,Rostow-am-Don,tablet,analytics for data,44.51054384017758,2.9522752497225304,1.5076691729323308,66.84,678.9746658687412
A1198,Corse,141.0,3071.0,208.2,10.0,6.0,4.25531914893617,1647.0,2024-11-18,Rostow-am-Don,tablet,data analitics online,67.79550634972321,4.591338326278086,1.476595744680851,34.699999999999996,691.0662824207493
A1200,Corse,199.0,5067.0,247.38,24.0,8.0,4.0201005025125625,1365.0,2024-11-19,Rostow-am-Don,mobile,analytics for data,48.82178804026051,3.9273731991316363,1.2431155778894472,30.9225,451.7826825127334
A1201,Corse,138.0,3971.0,184.87,28.0,3.0,2.1739130434782608,1718.0,2024-11-07,Rostow-am-Don,tablet,learn data analytics,46.55502392344498,3.4751951649458572,1.3396376811594204,61.623333333333335,829.301671444799
A1202,Corse,175.0,4481.0,236.38,21.0,10.0,5.714285714285714,1257.0,2024-11-20,Rostow-am-Don,desktop,data analytics course,52.751617942423565,3.905378263780406,1.350742857142857,23.637999999999998,431.7708774007953
A1203,Corse,170.0,5476.0,186.29,25.0,4.0,2.3529411764705883,1731.0,2024-11-08,Rostow-am-Don,mobile,analytics for data,34.019357195032875,3.10445580715851,1.0958235294117646,46.5725,829.1964141929251
A1204,Corse,138.0,4426.0,203.75,24.0,10.0,7.246376811594203,1838.0,2024-11-05,Rostow-am-Don,mobile,data analytics course,46.0347943967465,3.1179394487121552,1.4764492753623188,20.375,802.0858895705521
A1205,Corse,108.0,4080.0,247.8,18.0,4.0,3.7037037037037033,1363.0,2024-11-30,Rostow-am-Don,tablet,online data analytic,60.73529411764706,2.6470588235294117,2.2944444444444447,61.95,450.04035512510086
A1206,Corse,150.0,4113.0,219.67,12.0,7.0,4.666666666666667,1196.0,2024-11-22,Rostow-am-Don,mobile,learn data analytics,53.408704108922926,3.6469730123997084,1.4644666666666666,31.381428571428568,444.4530432011654
A1207,Corse,90.0,5119.0,226.58,14.0,10.0,11.11111111111111,1348.0,2024-11-07,Rostow-am-Don,desktop,analytics for data,44.262551279546784,1.758155889822231,2.5175555555555555,22.658,494.9333568717451
A1208,Corse,98.0,3422.0,223.55,17.0,7.0,7.142857142857142,1414.0,2024-11-19,Rostow-am-Don,tablet,online data analytic,65.32729398012859,2.863822326125073,2.281122448979592,31.935714285714287,532.5206888839186
A1209,Corse,130.0,3327.0,224.83,13.0,3.0,2.307692307692308,1668.0,2024-11-16,Rostow-am-Don,mobile,online data analytic,67.57739705440336,3.907424105801022,1.7294615384615386,74.94333333333334,641.8938753725037
A1214,Corse,183.0,4001.0,237.85,23.0,4.0,2.185792349726776,1430.0,2024-11-21,Rostow-am-Don,mobile,online data analytic,59.447638090477376,4.5738565358660335,1.299726775956284,59.4625,501.21925583350856
A1215,Corse,126.0,4206.0,233.76,29.0,10.0,7.936507936507936,1998.0,2024-11-06,Rostow-am-Don,tablet,online data analytic,55.577746077032806,2.9957203994293864,1.8552380952380951,23.375999999999998,754.7227926078028
A1217,Corse,92.0,4042.0,200.75,15.0,7.0,7.608695652173914,1234.0,2024-11-24,Rostow-am-Don,tablet,learn data analytics,49.66600692726373,2.276100940128649,2.182065217391304,28.678571428571427,514.6948941469489
A1219,Corse,92.0,3748.0,208.15,14.0,8.0,8.695652173913043,1297.0,2024-11-02,Rostow-am-Don,desktop,analytics for data,55.53628601921025,2.454642475987193,2.2625,26.01875,523.1083353350948
A1220,Corse,135.0,3480.0,224.94,11.0,4.0,2.9629629629629632,1398.0,2024-11-23,Rostow-am-Don,tablet,data analitics online,64.63793103448276,3.8793103448275863,1.6662222222222223,56.235,521.4990664177113
A1221,Corse,177.0,3007.0,223.22,30.0,8.0,4.519774011299435,1766.0,2024-11-02,Rostow-am-Don,mobile,data analitics online,74.23345527103426,5.886265380778184,1.261129943502825,27.9025,691.1477466176866
A1222,Corse,117.0,3380.0,186.73,21.0,10.0,8.547008547008547,1958.0,2024-11-19,Rostow-am-Don,desktop,data anaytics training,55.24556213017751,3.4615384615384617,1.5959829059829058,18.673,948.5728056552242
A1223,Corse,127.0,4823.0,194.69,11.0,10.0,7.874015748031496,1496.0,2024-11-15,Rostow-am-Don,desktop,data analytics course,40.36699149906697,2.6332158407630106,1.532992125984252,19.469,668.4010478196107
A1224,Corse,132.0,4490.0,202.45,10.0,7.0,5.303030303030303,1441.0,2024-11-10,Rostow-am-Don,mobile,data analitics online,45.089086859688194,2.939866369710468,1.5337121212121212,28.92142857142857,611.7806865892813
A1225,Corse,102.0,5149.0,229.48,27.0,9.0,8.823529411764707,1137.0,2024-11-26,Rostow-am-Don,desktop,learn data analytics,44.56787725771994,1.9809671780928337,2.249803921568627,25.497777777777777,395.46801464179885
A1226,Corse,91.0,4290.0,213.74,,10.0,10.989010989010987,1797.0,2024-11-16,Rostow-am-Don,mobile,online data analytic,49.82284382284383,2.1212121212121215,2.348791208791209,21.374000000000002,740.7410873023299
A1227,Corse,163.0,5643.0,217.4,30.0,6.0,3.6809815950920246,1678.0,2024-11-01,Rostow-am-Don,desktop,data analitics online,38.52560694665958,2.888534467481836,1.3337423312883436,36.233333333333334,671.8491260349585
A1228,Corse,92.0,3916.0,188.1,,6.0,6.521739130434782,1005.0,2024-11-14,Rostow-am-Don,desktop,online data analytic,48.03370786516854,2.3493360572012256,2.0445652173913045,31.349999999999998,434.2902711323764
A1230,Corse,127.0,3344.0,201.7,10.0,8.0,6.299212598425196,1190.0,2024-11-11,Rostow-am-Don,desktop,analytics for data,60.31698564593301,3.7978468899521527,1.5881889763779526,25.2125,489.9851264253843
A1231,Corse,178.0,4441.0,231.97,22.0,4.0,2.247191011235955,1886.0,2024-11-24,Rostow-am-Don,mobile,analytics for data,52.23373114163476,4.0081062823688365,1.3032022471910112,57.9925,713.0361684700608
A1234,Corse,95.0,4562.0,187.62,24.0,9.0,9.473684210526317,1239.0,2024-11-26,Rostow-am-Don,desktop,data anaytics training,41.12669881630863,2.082419991231916,1.9749473684210528,20.846666666666668,560.3773584905662
A1235,Corse,85.0,5099.0,232.56,28.0,9.0,10.588235294117649,1526.0,2024-11-02,Rostow-am-Don,mobile,data anaytics training,45.60894292998628,1.6669935281427732,2.736,25.84,556.1747506019951
A1236,Corse,192.0,5852.0,181.05,16.0,8.0,4.166666666666666,1600.0,2024-11-21,Rostow-am-Don,desktop,analytics for data,30.93814080656186,3.2809295967190706,0.94296875,22.63125,783.7337752002209
A1237,Corse,80.0,3823.0,181.57,13.0,4.0,5.0,1564.0,2024-11-13,Rostow-am-Don,desktop,online data analytic,47.49411456970965,2.0925974365681403,2.269625,45.3925,761.3757779368839
A1238,Corse,191.0,4612.0,238.23,20.0,10.0,5.235602094240837,1531.0,2024-11-01,Rostow-am-Don,mobile,learn data analytics,51.65437987857762,4.1413703382480485,1.2472774869109946,23.823,542.6562565587877
A1239,Corse,147.0,5881.0,196.34,23.0,7.0,4.761904761904762,1614.0,2024-11-18,Rostow-am-Don,desktop,data anaytics training,33.38547866009183,2.499574902227512,1.3356462585034015,28.048571428571428,722.0433941122542
A1240,Corse,100.0,5204.0,197.53,26.0,4.0,4.0,1675.0,2024-11-24,Rostow-am-Don,tablet,data analytics course,37.95734050730208,1.921598770176787,1.9753,49.3825,747.972459879512
A1242,Corse,123.0,5231.0,202.93,30.0,10.0,8.130081300813007,1551.0,2024-11-23,Rostow-am-Don,desktop,online data analytic,38.793729688396105,2.3513668514624353,1.6498373983739838,20.293,664.3029616123786
A1243,Corse,165.0,5980.0,248.41,17.0,3.0,1.818181818181818,1803.0,2024-11-06,Rostow-am-Don,tablet,online data analytic,41.54013377926422,2.7591973244147154,1.5055151515151515,82.80333333333333,625.8161909745985
A1244,Corse,167.0,3202.0,214.87,26.0,6.0,3.592814371257485,1571.0,2024-11-12,Rostow-am-Don,desktop,data analitics online,67.10493441599002,5.215490318550906,1.2866467065868263,35.81166666666667,631.1397589240006
A1245,Corse,111.0,5847.0,196.71,21.0,9.0,8.108108108108109,1445.0,2024-11-30,Rostow-am-Don,mobile,online data analytic,33.642893791688046,1.8984094407388403,1.7721621621621622,21.85666666666667,634.583905241218
A1247,Corse,179.0,3185.0,236.74,29.0,5.0,2.793296089385475,1156.0,2024-11-11,Rostow-am-Don,desktop,data analytics course,74.32967032967034,5.620094191522763,1.3225698324022346,47.348,388.29940018585785
A1248,Corse,166.0,5592.0,183.03,22.0,4.0,2.409638554216868,1636.0,2024-11-22,Rostow-am-Don,tablet,online data analytic,32.73068669527897,2.9685264663805437,1.102590361445783,45.7575,793.8425394744031
A1249,Corse,90.0,5062.0,191.4,23.0,6.0,6.666666666666667,1775.0,2024-11-19,Rostow-am-Don,tablet,data analytics course,37.8111418411695,1.7779533781114183,2.126666666666667,31.900000000000002,827.3772204806686
A1250,Corse,106.0,5830.0,241.9,29.0,10.0,9.433962264150944,1897.0,2024-11-02,Rostow-am-Don,desktop,data anaytics training,41.492281303602056,1.8181818181818181,2.2820754716981133,24.19,684.2083505580817
A1252,Corse,158.0,4780.0,247.2,23.0,9.0,5.69620253164557,1005.0,2024-11-24,Rostow-am-Don,desktop,learn data analytics,51.71548117154812,3.305439330543933,1.5645569620253164,27.466666666666665,306.5533980582524
A1253,Corse,187.0,3800.0,241.0,16.0,8.0,4.27807486631016,1842.0,2024-11-09,Rostow-am-Don,mobile,analytics for data,63.421052631578945,4.921052631578948,1.2887700534759359,30.125,664.3153526970955
A1254,Corse,95.0,4096.0,242.69,26.0,9.0,9.473684210526317,1550.0,2024-11-22,Rostow-am-Don,tablet,online data analytic,59.25048828125,2.3193359375,2.5546315789473684,26.965555555555554,538.6748526927356
A1255,Corse,118.0,3562.0,231.5,12.0,3.0,2.5423728813559325,1856.0,2024-11-19,Rostow-am-Don,desktop,data analytics course,64.99157776530039,3.312745648512072,1.9618644067796611,77.16666666666667,701.7278617710583
A1257,Corse,146.0,5411.0,201.76,28.0,7.0,4.794520547945205,1393.0,2024-11-14,Rostow-am-Don,desktop,data analitics online,37.287007946775084,2.6982073553871744,1.381917808219178,28.822857142857142,590.4242664551944
A1258,Corse,101.0,4026.0,219.68,22.0,9.0,8.91089108910891,1149.0,2024-11-15,Rostow-am-Don,desktop,analytics for data,54.565325384997514,2.5086934923000497,2.175049504950495,24.40888888888889,423.03350327749445
A1259,Corse,185.0,3716.0,218.23,27.0,7.0,3.783783783783784,1015.0,2024-11-03,Rostow-am-Don,desktop,online data analytic,58.72712594187298,4.978471474703983,1.1796216216216215,31.175714285714285,365.1056225083627
A1260,Corse,147.0,5162.0,186.79,30.0,7.0,4.761904761904762,1733.0,2024-11-25,Rostow-am-Don,desktop,analytics for data,36.18558698179,2.8477334366524603,1.2706802721088435,26.684285714285714,827.779859735532
A1261,Corse,188.0,3859.0,211.83,30.0,9.0,4.787234042553192,1719.0,2024-11-28,Rostow-am-Don,mobile,online data analytic,54.8924591863177,4.8717284270536405,1.1267553191489363,23.53666666666667,711.4997875655006
A1262,Corse,122.0,3350.0,225.89,28.0,3.0,2.459016393442623,1509.0,2024-11-24,Rostow-am-Don,desktop,data analitics online,67.42985074626866,3.6417910447761193,1.8515573770491802,75.29666666666667,568.0242595953783
A1264,Corse,170.0,3124.0,234.92,17.0,3.0,1.7647058823529411,1232.0,2024-11-11,Rostow-am-Don,desktop,data anaytics training,75.19846350832266,5.441741357234315,1.3818823529411763,78.30666666666666,424.43384982121574
A1265,Corse,114.0,5017.0,242.62,11.0,6.0,5.263157894736842,1303.0,2024-11-17,Rostow-am-Don,mobile,data analitics online,48.35957743671517,2.2722742674905323,2.128245614035088,40.43666666666667,437.0538290330559
A1266,Corse,186.0,3424.0,201.81,27.0,3.0,1.6129032258064515,1337.0,2024-11-26,Rostow-am-Don,desktop,data anaytics training,58.939836448598136,5.432242990654205,1.085,67.27,562.5043357613597
A1267,Corse,120.0,4060.0,210.95,24.0,9.0,7.5,1376.0,2024-11-05,Rostow-am-Don,tablet,data analitics online,51.95812807881773,2.955665024630542,1.7579166666666666,23.438888888888886,552.2872718653709
